protein	pdb/af50m	empty	best_ann	annotation_found
148912813	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;HEP9320195 : Uncharacterized protein (active UniProt ID: Y);TLL07452 : Uncharacterized protein (active UniProt ID: Y);RPP92209 : Uncharacterized protein (active UniProt ID: Y);TLJ99548 : Uncharacterized protein (active UniProt ID: Y);HEJ5735209 : Uncharacterized protein (active UniProt ID: Y);HEJ2828624 : Uncharacterized protein (active UniProt ID: Y);HEP9126816 : Uncharacterized protein (active UniProt ID: Y);MBV5723734 : Uncharacterized protein (active UniProt ID: Y);HEJ9654026 : Uncharacterized protein (active UniProt ID: Y);EMJ6283547 : Uncharacterized protein (active UniProt ID: Y);TLJ79350 : Uncharacterized protein (active UniProt ID: Y);HEN8738911 : Uncharacterized protein (active UniProt ID: Y);MBG6496288 : Uncharacterized protein (active UniProt ID: Y);MBN0333656 : Uncharacterized protein (active UniProt ID: Y);A0A1F0IQ52 : Uncharacterized protein (active UniProt ID: N);TLJ64587 : Uncharacterized protein (active UniProt ID: Y);MBH9353317 : Uncharacterized protein (active UniProt ID: Y);RTB91561 : Uncharacterized protein (active UniProt ID: Y);HEJ3531962 : Uncharacterized protein (active UniProt ID: Y);TEE94122 : Uncharacterized protein (active UniProt ID: Y);TLK94573 : Uncharacterized protein (active UniProt ID: Y);MBG6527525 : Uncharacterized protein (active UniProt ID: Y);HEP9232540 : Uncharacterized protein (active UniProt ID: Y);TLK43233 : Uncharacterized protein (active UniProt ID: Y);HEJ1431106 : Uncharacterized protein (active UniProt ID: Y);MBH9406287 : Uncharacterized protein (active UniProt ID: Y);EMN1543579 : Uncharacterized protein (active UniProt ID: Y);MEI4840230 : Uncharacterized protein (active UniProt ID: Y);PCA82690 : Uncharacterized protein (active UniProt ID: Y);MBG6496230 : Uncharacterized protein (active UniProt ID: Y);CRR06876 : Uncharacterized protein (active UniProt ID: Y);MBO8385445 : Uncharacterized protein (active UniProt ID: Y);EKU0569747 : Uncharacterized protein (active UniProt ID: Y);HEJ3174990 : Uncharacterized protein (active UniProt ID: Y);EKW6414238 : Uncharacterized protein (active UniProt ID: Y);A0A3G5H564 : Uncharacterized protein (active UniProt ID: N);MBG6395088 : Uncharacterized protein (active UniProt ID: Y);SPY91374 : Uncharacterized protein (active UniProt ID: Y);CRQ51614 : Uncharacterized protein (active UniProt ID: Y);HEJ2299397 : Uncharacterized protein (active UniProt ID: Y);TLJ15305 : Uncharacterized protein (active UniProt ID: Y);OFO86845 : hypothetical protein (active UniProt ID: N);CRP57081 : Uncharacterized protein (active UniProt ID: Y);TLK26928 : Uncharacterized protein (active UniProt ID: Y);EKW6164803 : Uncharacterized protein (active UniProt ID: Y);ELM3816846 : Uncharacterized protein (active UniProt ID: Y);MBN0243180 : Uncharacterized protein (active UniProt ID: Y);HDP3369384 : Uncharacterized protein (active UniProt ID: Y);KXC96236 : Uncharacterized protein (active UniProt ID: Y);EKU4264724 : Uncharacterized protein (active UniProt ID: Y);NYU60016 : Uncharacterized protein (active UniProt ID: Y);HEJ5635316 : Uncharacterized protein (active UniProt ID: Y);HEJ1825367 : Uncharacterized protein (active UniProt ID: Y);TLK68941 : Uncharacterized protein (active UniProt ID: Y);MBG7315849 : Uncharacterized protein (active UniProt ID: Y);TEQ52329 : Uncharacterized protein (active UniProt ID: Y);HEN8699161 : Uncharacterized protein (active UniProt ID: Y);QGQ06720 : Uncharacterized protein (active UniProt ID: Y);MBI6981705 : Uncharacterized protein (active UniProt ID: Y);MBH3632181 : Uncharacterized protein (active UniProt ID: Y);HDU9043302 : Uncharacterized protein (active UniProt ID: Y);OOH20891 : Uncharacterized protein (active UniProt ID: Y);EKU3641518 : Uncharacterized protein (active UniProt ID: Y);MBN0413918 : Uncharacterized protein (active UniProt ID: Y);TLJ93846 : Uncharacterized protein (active UniProt ID: Y);HEJ4196584 : Uncharacterized protein (active UniProt ID: Y);HEK2386208 : Uncharacterized protein (active UniProt ID: Y);HEJ2191567 : Uncharacterized protein (active UniProt ID: Y);MBN0221345 : Uncharacterized protein (active UniProt ID: Y);KSQ27395 : Uncharacterized protein (active UniProt ID: Y);EMJ8339596 : Uncharacterized protein (active UniProt ID: Y);MDA1418493 : Uncharacterized protein (active UniProt ID: Y);MBN0877570 : Uncharacterized protein (active UniProt ID: N);TLK04574 : Uncharacterized protein (active UniProt ID: Y);TED11161 : hypothetical protein (active UniProt ID: N);RTU82452 : Uncharacterized protein (active UniProt ID: Y);KSG95166 : Uncharacterized protein (active UniProt ID: Y);HEN8655442 : Uncharacterized protein (active UniProt ID: Y);SPZ08865 : Uncharacterized protein (active UniProt ID: Y);WP_015980939 : hypothetical protein (active UniProt ID: Y);HDU8747868 : Uncharacterized protein (active UniProt ID: Y);RPQ02461 : Uncharacterized protein (active UniProt ID: Y);AYW70683 : Uncharacterized protein (active UniProt ID: Y);TED42550 : Uncharacterized protein (active UniProt ID: Y);EMJ4319862 : Uncharacterized protein (active UniProt ID: Y);MDU4817853 : Uncharacterized protein (active UniProt ID: Y);HEO1567231 : Uncharacterized protein (active UniProt ID: Y);CRQ83204 : Uncharacterized protein (active UniProt ID: Y);MBH4313258 : Uncharacterized protein (active UniProt ID: Y);TLJ89061 : Uncharacterized protein (active UniProt ID: Y);HEK1407425 : Uncharacterized protein (active UniProt ID: Y);CRX05965 : Uncharacterized protein (active UniProt ID: Y);KXD03690 : Uncharacterized protein (active UniProt ID: Y);EMJ3961841 : Uncharacterized protein (active UniProt ID: Y);MCY4801262 : Uncharacterized protein (active UniProt ID: Y);HEJ6429866 : Uncharacterized protein (active UniProt ID: Y);A0A8G7EEK0 : CMD domain-containing protein (active UniProt ID: N);HEJ1369457 : Uncharacterized protein (active UniProt ID: Y);HEJ6283774 : Uncharacterized protein (active UniProt ID: Y);MBH8698497 : Uncharacterized protein (active UniProt ID: Y);HEK1384987 : Uncharacterized protein (active UniProt ID: Y);HEK2259618 : Uncharacterized protein (active UniProt ID: Y);TED42550 : hypothetical protein (active UniProt ID: N);OKR96273 : Uncharacterized protein (active UniProt ID: Y);HEK3606957 : Uncharacterized protein (active UniProt ID: Y);TLJ61875 : Uncharacterized protein (active UniProt ID: Y);HEJ4314660 : Uncharacterized protein (active UniProt ID: Y);CRS03793 : Uncharacterized protein (active UniProt ID: Y);HCT5045167 : Uncharacterized protein (active UniProt ID: Y);MBD1250006 : Uncharacterized protein (active UniProt ID: Y);MBG5196406 : Uncharacterized protein (active UniProt ID: Y);MCG0445936 : Uncharacterized protein (active UniProt ID: Y);HDZ3454739 : Uncharacterized protein (active UniProt ID: Y);KSM00341 : Uncharacterized protein (active UniProt ID: Y);KXC78827 : Uncharacterized protein (active UniProt ID: Y);TLK76394 : Uncharacterized protein (active UniProt ID: Y);EMJ7736044 : Uncharacterized protein (active UniProt ID: Y);TLJ41660 : Uncharacterized protein (active UniProt ID: Y);A0A024SWN1 : Uncharacterized protein (active UniProt ID: N);PBX82668 : Uncharacterized protein (active UniProt ID: Y);MBI6967576 : Uncharacterized protein (active UniProt ID: Y);EKV4225389 : Uncharacterized protein (active UniProt ID: Y);MBG6904843 : Uncharacterized protein (active UniProt ID: Y);OFO86845 : Uncharacterized protein (active UniProt ID: Y);HEK2304671 : Uncharacterized protein (active UniProt ID: Y);CRR54266 : Uncharacterized protein (active UniProt ID: Y);CRR96484 : Uncharacterized protein (active UniProt ID: Y);HEJ2413483 : Uncharacterized protein (active UniProt ID: Y);HEJ3814757 : Uncharacterized protein (active UniProt ID: Y);TLK51313 : Uncharacterized protein (active UniProt ID: Y);MBG7375179 : Uncharacterized protein (active UniProt ID: Y);MDU5996465 : Uncharacterized protein (active UniProt ID: Y);MBV5688255 : Uncharacterized protein (active UniProt ID: Y);HEJ6513186 : Uncharacterized protein (active UniProt ID: Y);EMN1491398 : Uncharacterized protein (active UniProt ID: Y);KXD01879 : Uncharacterized protein (active UniProt ID: Y);HEJ6422356 : Uncharacterized protein (active UniProt ID: Y);A0A2X2B817 : Uncharacterized protein (active UniProt ID: N);EKW5129747 : Uncharacterized protein (active UniProt ID: Y);A0A0T6L2G5 : Uncharacterized protein (active UniProt ID: N);KXC92686 : Uncharacterized protein (active UniProt ID: Y);WRH48622 : Uncharacterized protein (active UniProt ID: Y);TLK30466 : Uncharacterized protein (active UniProt ID: Y);A0A6C1JT00 : Uncharacterized protein (active UniProt ID: N);EMJ5961322 : Uncharacterized protein (active UniProt ID: Y);HDP3509508 : Uncharacterized protein (active UniProt ID: Y);TLK03068 : Uncharacterized protein (active UniProt ID: Y);ERX25151 : Uncharacterized protein (active UniProt ID: Y);U8ZEK2 : Uncharacterized protein (active UniProt ID: N);CRX05895 : Uncharacterized protein (active UniProt ID: Y);ELV3633418 : Uncharacterized protein (active UniProt ID: Y);EMP9684043 : Uncharacterized protein (active UniProt ID: Y);HEJ4504036 : Uncharacterized protein (active UniProt ID: Y);EMN0899553 : Uncharacterized protein (active UniProt ID: Y);TLL06310 : Uncharacterized protein (active UniProt ID: Y);MCU8896884 : Uncharacterized protein (active UniProt ID: Y);YP_001293392 : hypothetical protein (active UniProt ID: Y);TLJ45961 : Uncharacterized protein (active UniProt ID: Y);KRV40310 : Uncharacterized protein (active UniProt ID: Y);TLK35192 : Uncharacterized protein (active UniProt ID: Y);HEP9489390 : Uncharacterized protein (active UniProt ID: Y);TED11161 : Uncharacterized protein (active UniProt ID: Y);NYU60016 : Uncharacterized protein (active UniProt ID: N);MBG6469599 : Uncharacterized protein (active UniProt ID: Y);HEJ5384815 : Uncharacterized protein (active UniProt ID: Y);CRX04002 : Uncharacterized protein (active UniProt ID: Y);ETV09874 : Uncharacterized protein (active UniProt ID: Y);MBG7309783 : Uncharacterized protein (active UniProt ID: Y);MCD2952567 : Uncharacterized protein (active UniProt ID: Y);MBI7045210 : Uncharacterized protein (active UniProt ID: Y);HEJ4439429 : Uncharacterized protein (active UniProt ID: Y);MBN0435627 : Uncharacterized protein (active UniProt ID: Y);MBN0956759 : Uncharacterized protein (active UniProt ID: Y);MDU1797501 : Uncharacterized protein (active UniProt ID: Y);TEE94122 : hypothetical protein (active UniProt ID: N);HDZ3423327 : Uncharacterized protein (active UniProt ID: Y);RTU81770 : Uncharacterized protein (active UniProt ID: Y);HEK3238831 : Uncharacterized protein (active UniProt ID: Y);TLK60480 : Uncharacterized protein (active UniProt ID: Y);HEJ5544819 : Uncharacterized protein (active UniProt ID: Y);MDY1058835 : Uncharacterized protein (active UniProt ID: Y);TLJ35414 : Uncharacterized protein (active UniProt ID: Y);TLJ22840 : Uncharacterized protein (active UniProt ID: Y);MBI8538450 : Uncharacterized protein (active UniProt ID: Y);KSQ11366 : Uncharacterized protein (active UniProt ID: Y);OOH40240 : Uncharacterized protein (active UniProt ID: Y);A0A0G6FIF8 : Uncharacterized protein (active UniProt ID: N);TLL33956 : Uncharacterized protein (active UniProt ID: Y);HEN8692992 : Uncharacterized protein (active UniProt ID: Y);OFR08094 : hypothetical protein (active UniProt ID: N);MBH9043103 : Uncharacterized protein (active UniProt ID: Y);MBI8511067 : Uncharacterized protein (active UniProt ID: Y);MBG7493480 : Uncharacterized protein (active UniProt ID: Y);HEJ2701052 : Uncharacterized protein (active UniProt ID: Y);OFR08094 : Uncharacterized protein (active UniProt ID: Y);HEJ3139872 : Uncharacterized protein (active UniProt ID: Y);TLJ26476 : Uncharacterized protein (active UniProt ID: Y);MBH4389957 : Uncharacterized protein (active UniProt ID: Y);CRQ85418 : Uncharacterized protein (active UniProt ID: Y);MDV6609784 : Uncharacterized protein (active UniProt ID: Y);MBM9994337 : Uncharacterized protein (active UniProt ID: Y);TEQ52329 : hypothetical protein (active UniProt ID: N);MBN0492252 : Uncharacterized protein (active UniProt ID: Y);MBG4781794 : Uncharacterized protein (active UniProt ID: Y);EKW6765404 : Uncharacterized protein (active UniProt ID: Y);EMM5935828 : Uncharacterized protein (active UniProt ID: Y);MDP5562130 : Uncharacterized protein (active UniProt ID: Y);MBH8698065 : Uncharacterized protein (active UniProt ID: Y);EMA4484657 : Uncharacterized protein (active UniProt ID: Y);HEJ1651330 : Uncharacterized protein (active UniProt ID: Y);TLJ58748 : Uncharacterized protein (active UniProt ID: Y);MBG6917438 : Uncharacterized protein (active UniProt ID: Y);PCN29632 : Uncharacterized protein (active UniProt ID: Y)	True
2289974153	pdb	False	Phage protein [UniProt ID: A0A2K8IA76] 	False
2289974153	af50m	False	Phage protein D	True
2449456340	pdb	True	NA	NA
2449456340	af50m	True	NA	NA
164609246	pdb	True	NA	NA
164609246	af50m	True	NA	NA
2449456394	pdb	True	NA	NA
2449456394	af50m	True	NA	NA
164609307	pdb	True	NA	NA
164609307	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;MBN22807 : Uncharacterized protein (active UniProt ID: Y);A0A2E7GGF0 : DNA-directed DNA polymerase (active UniProt ID: N)	True
2289974558	pdb	False	Phage portal protein, HK97 family [UniProt ID: D5ATZ0] 	True
2289974558	af50m	False	Phage portal protein	True
2449456450	pdb	True	NA	NA
2449456450	af50m	True	NA	NA
164609353	pdb	False	PHIKZ074 [UniProt ID: Q8SD88] 	True
164609353	af50m	False	DNA-directed RNA polymerase	True
1825586529	pdb	False	Putative major head protein [UniProt ID: A0A385IH56] 	True
1825586529	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;YP_009287415 : major head protein (active UniProt ID: Y);A0A385ITT8 : Major capsid protein (active UniProt ID: Y);YP_010764252 : major capsid protein (active UniProt ID: Y);YP_010764604 : major capsid protein (active UniProt ID: Y);ALF51378 : Major capsid protein (active UniProt ID: Y);A0A411BJD1 : Major capsid protein (active UniProt ID: Y);A0A8T8BG39 : Major capsid protein (active UniProt ID: Y);AGR89126 : Major capsid protein (active UniProt ID: Y);A0AA95JNG0 : Major capsid protein (active UniProt ID: Y);WBQ35175 : Uncharacterized protein (active UniProt ID: Y);YP_010763874 : hypothetical protein (active UniProt ID: Y);A0A1J0MEH4 : Putative major capsid protein (active UniProt ID: Y);A0A8K1WEU3 : Major capsid protein (active UniProt ID: N);A0A9D8VGW9 : Major capsid protein (active UniProt ID: Y);YP_007236462 : major head protein (active UniProt ID: Y);A0A4Y6EBS9 : Major capsid protein (active UniProt ID: Y);ALJ97514 : Major capsid protein (active UniProt ID: Y);ADF58224 : Major capsid protein (active UniProt ID: Y);WQZ01337 : Major head protein (active UniProt ID: Y);UOL47462 : Major capsid protein (active UniProt ID: Y);YP_009186944 : major head protein (active UniProt ID: Y);MBO6558704 : Major capsid protein (active UniProt ID: Y);A0A410T8Q0 : Major capsid protein (active UniProt ID: Y);V5JWC7 : Putative major capsid protein (active UniProt ID: Y);AMQ66305 : Uncharacterized protein (active UniProt ID: Y);A0AAE9GNB7 : Major capsid protein (active UniProt ID: Y);QGK90207 : Major capsid protein (active UniProt ID: Y);YP_007002476 : major head protein (active UniProt ID: Y);AMD42875 : Major capsid protein (active UniProt ID: Y);AGR89302 : Major head capsid protein (active UniProt ID: Y);A0AAF0FJ21 : Uncharacterized protein (active UniProt ID: Y);D4N441 : Major capsid protein (active UniProt ID: Y);AEK21591 : Major capsid protein (active UniProt ID: Y);ADD65011 : Major capsid protein (active UniProt ID: Y);APD19494 : Major capsid protein (active UniProt ID: Y);YP_010765114 : major capsid protein (active UniProt ID: Y);UZV40415 : Uncharacterized protein (active UniProt ID: Y);A0A411BDU8 : Major capsid protein (active UniProt ID: Y);A0A410T863 : Major capsid protein (active UniProt ID: Y);QDF15532 : Major capsid protein (active UniProt ID: Y);AXY86953 : Major capsid protein (active UniProt ID: Y);YP_009291185 : major head protein (active UniProt ID: Y);CEF89370 : Uncharacterized protein (active UniProt ID: Y);A0A172EK46 : Major capsid protein (active UniProt ID: Y);WFP45941 : Major head protein (active UniProt ID: Y);CCM43596 : Major capsid protein (active UniProt ID: Y);A0A0N9EQY8 : Major capsid protein (active UniProt ID: Y);QAX99799 : Major capsid protein (active UniProt ID: Y);K4RLC0 : Major capsid protein (active UniProt ID: Y);ALA12099 : Uncharacterized protein (active UniProt ID: Y);QAY01724 : Major capsid protein (active UniProt ID: Y);YP_007236873 : major head protein (active UniProt ID: Y);AZF89767 : Uncharacterized protein (active UniProt ID: Y);ATI16091 : Major head capsid protein (active UniProt ID: Y);A0A0A1IVK8 : Major capsid protein (active UniProt ID: Y);AXC34731 : Major capsid protein (active UniProt ID: Y);QAU05328 : Major capsid protein (active UniProt ID: Y);A0A081J890 : Major capsid protein (active UniProt ID: Y);WP_016037448 : major capsid protein (active UniProt ID: N);A0AAE8YL81 : Uncharacterized protein (active UniProt ID: Y);YP_010764941 : hypothetical protein (active UniProt ID: Y);A0AAE9KEG0 : Major capsid protein (active UniProt ID: Y);WFG37619 : Uncharacterized protein (active UniProt ID: Y);YP_010762561 : hypothetical protein (active UniProt ID: Y);QYC95285 : Major head protein (active UniProt ID: Y);KEH12928 : Uncharacterized protein (active UniProt ID: Y);YP_010764532 : putative major head capsid protein (active UniProt ID: Y);YP_010764039 : major capsid protein (active UniProt ID: Y);A0A9Y1CBQ0 : Major capsid protein (active UniProt ID: Y);YP_010763648 : hypothetical protein (active UniProt ID: Y);YP_008857046 : major head protein (active UniProt ID: Y);YP_008859217 : major head protein (active UniProt ID: Y);YP_009199993 : major head protein (active UniProt ID: Y);YP_009623463 : major head protein (active UniProt ID: Y);WFG37710 : Uncharacterized protein (active UniProt ID: Y);WFG37196 : Major capsid protein (active UniProt ID: Y);A0A3G8F5F8 : Major capsid protein (active UniProt ID: Y);WBY51871 : Major capsid protein (active UniProt ID: Y);YP_010763046 : major capsid protein (active UniProt ID: Y);YP_010765499 : major capsid protein (active UniProt ID: Y);UOL47650 : Major capsid protein (active UniProt ID: Y);A0A9Y1CF61 : Major capsid protein (active UniProt ID: Y);YP_010763321 : major head protein (active UniProt ID: Y);YP_010762728 : major capsid protein (active UniProt ID: Y);YP_010762947 : major capsid protein (active UniProt ID: Y);A0A0P0I2R8 : Major capsid protein (active UniProt ID: Y);YP_009598105 : major head protein (active UniProt ID: Y);UOL48034 : Major capsid protein (active UniProt ID: Y);F4YDE2 : Major capsid protein (active UniProt ID: Y);A0AAE9W4U8 : Uncharacterized protein (active UniProt ID: Y);V5JXG4 : Putative major head capsid protein (active UniProt ID: Y);A0A125RP63 : Major capsid protein (active UniProt ID: Y);CEF88986 : Uncharacterized protein (active UniProt ID: Y);A0A072T5S7 : Major capsid protein (active UniProt ID: N);YP_010765302 : major capsid protein (active UniProt ID: Y);A0A0A1IUD2 : Major capsid protein (active UniProt ID: Y);G0YV54 : Major capsid protein (active UniProt ID: Y);A0AAE9WFX6 : Major capsid protein (active UniProt ID: Y);A0AAF0FHA3 : Uncharacterized protein (active UniProt ID: Y);UGL61559 : Uncharacterized protein (active UniProt ID: Y);YP_010764792 : major capsid protein (active UniProt ID: Y);A0A9E6U0F0 : Major head protein (active UniProt ID: Y);QAU05136 : Major capsid protein (active UniProt ID: Y);A0A291LAU5 : Putative major head capsid protein (active UniProt ID: Y);YP_009273811 : major head protein (active UniProt ID: Y);A0AAF0FWA7 : Major head protein (active UniProt ID: Y);A0A142F0R8 : Major capsid protein (active UniProt ID: Y);KEH08728 : Uncharacterized protein (active UniProt ID: Y);YP_004327199 : major head protein (active UniProt ID: Y);A0A2Z5H3S9 : Major capsid protein (active UniProt ID: Y);UOL47837 : Major capsid protein (active UniProt ID: Y)	True
2289974642	pdb	True	NA	NA
2289974642	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;RKR35334 : Uncharacterized protein (active UniProt ID: Y);A0A495FWV1 : Uncharacterized protein (active UniProt ID: N);WP_121111491 : hypothetical protein (active UniProt ID: N)	False
2449456500	pdb	True	NA	NA
2449456500	af50m	False	DUF3307 domain-containing protein	True
164609422	pdb	True	NA	NA
164609422	af50m	True	NA	NA
2449456568	pdb	False	Cupin 2 conserved barrel domain protein [UniProt ID: Q30YZ6] 	True
2449456568	af50m	False	Aspartyl/asparaginy/proline hydroxylase domain-containing protein	True
164609496	pdb	True	NA	NA
164609496	af50m	True	NA	NA
2449456640	pdb	True	NA	NA
2449456640	af50m	True	NA	NA
1825586690	pdb	False	Similar to D. nodosus vapE [UniProt ID: Q8VLX1] 	True
1825586690	af50m	False	Virulence-associated protein E-like domain-containing protein	True
164609545	pdb	True	NA	NA
164609545	af50m	True	NA	NA
164609600	pdb	True	NA	NA
164609600	af50m	True	NA	NA
2449456707	pdb	True	NA	NA
2449456707	af50m	False	SH3 fold domain-containing protein	True
164609651	pdb	True	NA	NA
164609651	af50m	True	NA	NA
2057486078	pdb	True	NA	NA
2057486078	af50m	True	NA	NA
